Date,Close,High,Low,Open,Volume
2007-10-26,19.02886962890625,19.21377440933056,15.77672151498227,17.40279505330055,159020400
2007-10-29,17.40279197692871,18.81676799522438,17.40279197692871,18.81676799522438,23786900
2007-10-30,16.94053077697754,17.53875198228021,16.864393891001892,17.402792664588116,11865000
2007-10-31,17.674707412719727,17.946625988300028,17.125431765573065,17.14174725353122,8228100
2007-11-01,17.913997650146484,17.935751637293876,17.196133708164933,17.729092908542448,7338400
2007-11-05,17.29401969909668,17.8976792236874,17.29401969909668,17.511555373127656,6230600
2007-11-06,17.94663429260254,17.94663429260254,17.402796889796402,17.729098501650064,3861500
2007-11-07,18.49046516418457,18.746069317082668,17.565941491060478,17.680146807412015,5589300
2007-11-08,18.49046516418457,19.00711092927518,17.87592853519998,18.49046516418457,6240500
2007-11-09,20.12197494506836,20.55704425869555,18.54484634927389,18.54484634927389,25327300
2007-11-12,19.931629180908203,20.23073915052533,19.518311851430123,19.63251713671732,5747600
2007-11-13,19.4693660736084,20.14916238954845,19.25183249725181,19.942503728622036,2585700
2007-11-14,19.79567527770996,20.323195960802824,19.75760683896844,19.986017471417544,1836000
2007-11-16,19.170259475708008,20.013206640576097,18.98535476232105,19.83917891910297,3052200
2007-11-19,18.164159774780273,19.246394430397704,17.96293855624781,19.246394430397704,3042200
2007-11-21,17.397357940673828,17.908565376510996,16.88615050483666,17.908565376510996,5994300
2007-11-22,17.64751434326172,18.21854288442596,17.321211875187743,17.4027872328845,1226400
2007-11-23,17.348403930664062,17.892242088268336,17.348403930664062,17.810665690391154,1173500
2007-11-26,17.130868911743164,17.75628241612844,16.913334275876835,17.511555302474463,1513400
2007-11-27,16.315109252929688,17.02753539986734,16.315109252929688,16.96771403796156,4565900
2007-11-28,17.56593894958496,17.56593894958496,16.597909518439064,16.750183251543177,4233500
2007-11-29,18.80588150024414,18.81131895657724,17.59312335521773,17.59312335521773,6881800
2007-11-30,18.436079025268555,19.57813613674935,17.946624792020238,19.496559739683313,6279200
2007-12-03,17.674707412719727,18.463271696817426,17.674707412719727,18.463271696817426,2495900
2007-12-04,17.729087829589844,18.109774197314223,17.299457079379607,17.40278641415398,2452000
2007-12-05,18.76238441467285,18.97992013626693,17.952066030038015,17.952066030038015,4189800
2007-12-06,19.143062591552734,19.143062591552734,18.707993411543843,18.7678137382041,3771800
2007-12-07,19.30622100830078,19.38779741985573,18.876589113316815,19.153947252944164,1629300
2007-12-10,19.49656105041504,19.57813745296537,19.170259589361923,19.197451032020663,1283200
2007-12-11,19.360599517822266,19.83373927843839,19.317093629527296,19.57813518301868,2232200
2007-12-12,19.523752212524418,19.61076606328049,19.251833669589946,19.28446256701482,1793600
